"Name","Line","source","section","section_order"
"Shinra Soldier","But you all have orders from headquarters to look for him too!","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Shinra Soldier","All right, that's it! We'll get him without any help from the Turks, just you see!","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Shinra Soldier","And don't think that headquarters isn't going to hear about this!!","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Elena","Reno, do you think that was really such a good idea!?I mean is that the way a professional, a Turk would act!?","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Reno","Elena. Don't misunderstand.A pro isn't someone who sacrifices himself for his job. That's just a fool.","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Elena","Rude...?","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Rude",".........","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Elena","Well, I don't buy that! Goodbye!!","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Rude",".........","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Reno","Relax. She's not a child. Let her have her way now...","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Yuffie","I know, the materia, right? I have it stored in a safe place. ...Follow me.","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Flyer on Wall","[Turtle's Paradise] No. 6Drink at the ""Turtle's Paradise"" And talk about Wutai!You'll know ""Turtle's Paradise"" by the big pot outside!!","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Yuffie","...I've been hearing that ever since I was little.Before I was born, Wutai was a lot more crowded and more important...You saw what it looks like now, right? ...JUST a resort town...After we lost the war, we got peace, but with that, we lost something else. Now look at Wutai...That's why... if I had lots of materia I could...","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Yuffie","I know. I know that...That... sniff... switch... the lever on the left...... materia's... sniff, hic... in there.","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Barret","Ain't nuthin' we can do about it...","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Aeris","I feel bad, but......","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Tifa","Now, the Materia...","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Nanaki","Were we a little too harsh on her?","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Cait Sith","Well, let's get our materia back.","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Vincent","There was nothing else to do.","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Cid","Hmmph... I dunno......","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Cloud","- Flip the Left Lever- Flip the Right Lever","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Yuffie","Ha ha ha------! Never trust anyone that easily!! / Ha ha------! You should've listened!!The Materia's mine! Tough!You want your materia? Then go find it yourself!Yeah that's right. And when you're looking for the materia, remember you gotta steel it.Heh heh... steel... steel! Get it?C ya!!","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Barkeeper","Seems like the town got really boisterous since you arrived. Did anything happen?","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Barkeeper","Congrats! You have just found all six flyers for the ""Turtles Paradise""!How wonderful! Now here is your prize, just as we promised!!","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Barkeeper","Please come again to ""Turtles Paradise""! We're looking forward to seeing you!","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Reno","......It's just that we're off duty!I don't feel like drinking with you. And don't talk to me.","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Rude",".........","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Yuffie","Let go! I SAID let GO!Hey! Who do you think I...... OW! What're you doin'...? Jerk!","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Corneo","......ho..... ...............ho.........Hohi, hohi! Hohihi!","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Corneo","Hohi!I've finally got a new chicky!Two for one, in fact! Hohi, hohi!","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Cloud, Tifa, or Cid","Two!?","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Elena","H......hey! Let go of me! You're gonna regret this!!","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Corneo","Hohi, hohi! Hohihi!","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Shinra Soldier","Now listen up! They must be in the area! Find them no matter what!","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Shinra Soldier","Yes, sir!!","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Shinra Soldier","There he is! It's Corneo! Don't let him get away!Attaaaack!","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Reno","Hmm... that Corneo is good at escaping...","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Rude","......Elena.","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Reno","Let's go, Rude. We'll give them a taste of what the Turks can do.","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Reno","......Sounded pretty good.","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Reno","Don't misunderstand.We have no intention of joining you. But for now, we'll agree not to bother each other. That's all.","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Reno","Hmm, nice attitude. Here's a clue, it's the place that stands out the most.","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Man on the Path to Godo's House","Two girls just went off towards Da-chao. I wonder if that place is starting to become popular with the kids?One had herself all tangled up in a rope. And the other one kind of looked like Yuffie.","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Little Kid","Alright, alright, alright! I saw an old man in flashy clothes running towards Da-chao!He was babblin' somethin' and looked like he could float! It almost bowled me over!","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Reno","You're finally here. We're gonna split into two.You do whatever you want. But don't endanger Elena.Don't worry. We won't do anything to that girl, Yuffie.For now...","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Reno","Don't fool around. You know the enemy's not gonna wait for us, right?","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Rude","......","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Yuffie","LET... ME...... GO!!!!","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Corneo","Hmm! Delicious... scrumptious! I think I've just found a new HOBBY!Which shall it be? Hmm... Hmm...Should I go... with HER?","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Elena","He... hey, I'm one of the 'Turks'! Don't think you can get away with this!?","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Corneo","Or... maybe... HER?","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Yuffie","Oh GAWD! If I knew this was gonna happen, I would've taken rope escape lessons more seriously!!","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Corneo","Hmm!!! I've made my choice! My companion for the night will be.........the cheerful one!","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Yuffie","GROSS-NESS!Don't mess with me old man! You don't even have any Materia!","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Corneo","Oooooh! And she's saucy, too! Wheee! Wheee!","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Corneo","Hee-haw. What... what's goin' on!? Who's there?","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Yuffie","Oh man! Cloud......!","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Corneo","Wheeel... long time no see.","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Cloud","Don't tell me you forgot...","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Corneo","Be quiet! None of you know how much I've suffered since then...It's a long story, but......","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Corneo","Hmm... You guys are... serious. ......Good, good....this ain't no time for me to be fooling around either...Why did you kill my little Aps?I'm gonna make you PLAY with my new pet, so you won't get in the way of my search for a bride!RAPPS---come here!!","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Corneo","Wait...Just wait a second!","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Corneo","Just listen to me - it won't take long.Why do you think a bad guy like me would swallow his pride and plead for his life?","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Cloud, Tifa, or Cid","- 1 Because he's ready to die- 2 Because he's sure to win- 3 Because he's clueless","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Elena","Eyaaaah...!","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Yuffie","Makes me so MAD...!","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Corneo","If I push this button, they'll fall upside down, and we'll have a SQUASHED TOMATOES!","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Cloud","Damn...!","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Corneo","Now, give me your women too!Ha, ha, ha, ha! I guess I'm the one laughing last!","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Reno","No, that would be us.","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Corneo","Hee-haw. What... what's goin' on!? Who's there?","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Corneo","...The Turks!","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Reno","You knew this was gonna happen ever since you leaked that secret.We're going to take care of you... personally.","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Corneo","DAMMIT! Then they're all goin' with me!","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Corneo","Ugh...!","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Reno","Good timing, Rude.","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Rude","...Let's get to work.","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Reno","All right, Corneo. This'll be over quick, so listen up.Why do you think we went to all the trouble of teaming up with those guys to get you...?1. Because we were ready to die2. Because we were sure of victory3. Because we were clueless","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Corneo","Two... Number two?","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Reno","All wrong.","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Corneo","No...! Wait, sto......!","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Reno","The correct answer was...","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Rude","...because it's our job.","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Elena","Oh, thank you very much...!I never expected you'd to come help......","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Reno","Elena, don't act so weak.You're a Turks!","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Elena","Y... Yes, sir!","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Rude","......","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Reno","Yes... this is Reno.Yes... Yes... I'll get on it right away.","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Elena","Was that the company?","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Reno","Yeah, they want us to find Cloud...","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Rude","Are we on...?","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Reno","No, today we're off duty.","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Yuffie","Hey---who cares about that!? Get----me-----down----!","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Yuffie","Phew, perfect. Now the materia is back in its rightful place.","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Yuffie","Huh? Oh, it'll be all right...Don't be so picky!Anyways, that sure was close......No, normally I would kick their butts, Boom, Bang!!","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Yuffie","I'd rather deal with my dad than deal with that guy.","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Yuffie","Oh, by the way, some of those guys from the Turks are good, huh?At least, after all that, we got the materia back.Now come on everybody, let's continue our journey...","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Yuffie",".........Come on, wait---!","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Woman Walking near River","Materia is like Life. They both come from the large ocean of life, and both must return to it.","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Man","Listen, I'm sorry about last time. Yuffie told me not to sell anything to you.","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Weapons Shopkeeper","Hey yo! Welcome!Strike while the iron's hot, I say! We got some of the best blades right out of the furnace!","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Little Kid","Alright, alright, alright! I know!On the side of the mountain, right there in your face is Da-chao!I hear you can climb to the top, but since it's dangerous I'd be mighty careful if I were you!Why Da-chao? Alright, alright, alright! I don't know!","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Gorky","Freeze!Miss Yuffie! You cannot go on to the second floor until you defeat me!","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Gorky","Oh, Miss Yuffie! Will you be climbing the pagoda today?","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Yuffie","- Yeah, that's it- No way!","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Gorky","Then I, Sacred Gorky, will be your opponent on the first floor!","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Shake","Yo! They call me Shake! I'll be watchin' your fight with Gorky!","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Gorky","Then, begin!Power Change!","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Gorky","Winning Miss Yuffie's heart must mean you have tremendous skill.","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Shake","You aren't good enough to be here! This is the Wutai Temple of Martial Arts!","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Shake","Hey, you there! Don't ignore me!","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Yuffie","Who's next?","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Shake","Are you blind? I'm right here!","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Yuffie","What? I gotta fight a punk?","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Shake","Heh! Punk. I'm more of an adult than some bimbo girl!","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Yuffie","Wh, what did you say!?","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Shake","See what I mean? That kind of anger's what makes you so immature!Don't pat yourself on the back until you beat me!","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Yuffie","Now watch...!","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Shake","'bout the only thing you do really good is breathe! Sure you're brave enough to fight!","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Yuffie","- Stop yappin'!- I'll forgive you","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Chekhov","So, I guess it's time for Chekhov to stand in...","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Shake","Here I go, brat! Speed Change!","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Shake","Compared to me, all of you are nothin' but a buncha babies.","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Chekhov","That being the case, we have nothing further to discuss.","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Chekhov","How dare they mock us like that, thinking they could sneak past us.","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Staniv","So even Shake's been defeated. It's been a while since you had to fight, Chekhov.","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Chekhov","Unfortunately, this is as far as it goes. Staniv, you watch over there.","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Yuffie","That ain't going to happen! I'll teach you about the strength of youth!","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Chekhov","Keep mouthing off like that, little girl, and you're going to get burned.","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Yuffie","- I got insurance- Let's get this over with, old bag","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Chekhov","Managing that girl must be exceedingly rough on you.","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Staniv","If it were not for Miss Yuffie, I wouldn't be facing him...","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Staniv","HAAAAH!","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Staniv","The rule is the best fighter on each floor will be your opponent... Although it's a five-storied pagoda, the fourth floor is the highest...In other words, no one has ever defeated me--Master of Weaponry!You still want to try...?","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Yuffie","- Just come on!!- I'll pass!","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Gorky","Splendid! Your level and skills have improved...","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Shake","Oh, ho! You might not be as much of a child as we thought you were!","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Chekhov","Of course. If WE lost to her...","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Staniv","You have defeated four of our best, but now you will have to face HIM......!","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Godo","...Hm. You can do it......","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Gorky","......","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Shake","Sh......!","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Chekhov","...","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Staniv","......","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Yuffie","D, ...Dad!?","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Godo","I'm glad you made it this far, Yuffie!","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Yuffie","Why, why are you......","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Godo","I'll answer you by having you try your skills against me!Hold nothing back. Come as if you're trying to kill me! If you don't... then I'll have to kill you!","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Yuffie","H... hey!","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Godo","What are you doing! OMNI-Change! ......!!","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Yuffie","Dammit......","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Godo","Ohhh! And what was that!? Come back when you get more training!","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Yuffie","I'll show you this time, you old Fart-meister!","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Godo","Hmm? A slight improvement.Come at me with all you have! OMNI-Change! ......!!","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Yuffie","...heave...... heave...","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Godo","...huff...... puff......","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Yuffie","O... old coot... n...... ot... bad...","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Godo","You've...... also...... improved...","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Yuffie","Hah... Ha, ha......","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Godo","...Heh, heh......","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Yuffie","Ha ha haaaaaa......!","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Godo","Waha haaaaa......!","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Godo","It's time I gave this to you, Yuffie...This is Leviathan Materia. Take it.","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Staniv","But, Lord Godo. The Leviathan Materia should only be given to the person who conquers and takes over this Pagoda. That is our custom...","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Yuffie","CUSTOM, CUSTOM, CUSTOM... I'm so sick of hearing that!It's so stupid!","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Gorky","Silence, Miss Yuffie!","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Yuffie","Then what 'bout the rest of you? You have all that power...Are you satisfied being cooped up in this tower?","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Godo","Yuffie...!","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Yuffie","You too, dad...! Just because you lost the war!And turning Wutai into a place like this!","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Chekhov","...What do you want to say?","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Yuffie","You turned Wutai into a cheesy resort town peddling to tourists...How dare you!? Da-chao Statue and Leviathan are ashamed!!","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Godo","...","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Shake","She IS a kid.","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Yuffie","Wh, what did you say...!?","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Godo","Yuffie!!Forgive me... It's all my fault...","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Gorky","What are you saying, Lord Godo!","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Godo","Losing the war... turning Wutai into this. It was all my fault...","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Chekhov","Lord Godo!","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Godo","Silence!!Yuffie......I am the same now as I was before when I wanted the war.But, after I lost the war, I began to think...Is strength, only for defeating the enemy?...or just something to show-off to others...?Might begets might.That's the same way as the Shinra...","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Yuffie","......","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Godo","I knew you were looking for Materia for the good of Wutai.But, the reason I hide my strength now, is also for the good of Wutai...And now, I realize both are necessary...Strength without determination means nothing. And determination without strength is equally useless...!","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Staniv","Lord Godo...","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Godo","You there, please take Yuffie with you!I perceive that you all have both determination and strength!","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Cloud","All right, I don't mind.","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Godo","Go, Yuffie!For the sake of strengthening Wutai!","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Yuffie","Dad...","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Godo","I'll take care of the Five Sacred Gods until you return!Go! And come back alive!","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Yuffie","......Of course!","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Godo","Yuffie, wait a minute.The Materia they all have...After their battle is over, you think they'll still want it?","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Yuffie","Dad...!","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Godo","Go! Survive till the end! And return!With the Materia!","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Yuffie","Heh, heh... you bet!","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Godo","Go! Survive to the end! And return to us!Mat-...Take care of the Materia!!","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Staniv","Miss Yuffie. Your feelings for Wutai are the same as Lord Godo's. Always remember that...","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Chekhov","Fight so that you never bring shame on Wutai.","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Shake","You say there's some unusual materia where the underground pipe is!?But, first you gotta get if from a monster and unless you use your head. You won't be able to do it.","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Gorky","Miss Yuffie. We pray for your success!","https://www.yinza.com/Fandom/Script/22.html","Wutai - Stolen Materia",22
"Choco Bill","Welcome.How 'bout a Chocobo Lure materia?Each level it increases, makes it easier for you to find a Chocobo.","https://www.yinza.com/Fandom/Script/23.html","The World - Before the Temple",23
"Old Man","You've already fought x times... ......zzzzz....... zzzzzzzz......Come on. You already escaped x times. ......zzz...... zzzzzzzzz......Large materia needs high level materia............ zzzzzz...... zzzzzzzz......","https://www.yinza.com/Fandom/Script/23.html","The World - Before the Temple",23
"Old Man","What're you groping around for!..................zzzzz......... zzz.......","https://www.yinza.com/Fandom/Script/23.html","The World - Before the Temple",23
"Old Man","Who're you?Hmph. I guess it was fate that I woke up and met you. Here!","https://www.yinza.com/Fandom/Script/23.html","The World - Before the Temple",23
"Fisherman","There's a dolphin in the bay. If you get close enough and blow the whistle, it might come to you.If you want to get on the ship, why not have the dolphin take you?","https://www.yinza.com/Fandom/Script/23.html","The World - Before the Temple",23
"Priscilla","No... that tickles...No... Stop......Mr. Dolphin......","https://www.yinza.com/Fandom/Script/23.html","The World - Before the Temple",23
"Elevator Guard","If you want to get on the elevator that badly, give me 10 gil!","https://www.yinza.com/Fandom/Script/23.html","The World - Before the Temple",23
"Cloud","- Okay, I guess- No way!","https://www.yinza.com/Fandom/Script/23.html","The World - Before the Temple",23
"Soldier","All I wanted was to become a pilot! It used to leave me speechless watching the Highwind in the sunset!","https://www.yinza.com/Fandom/Script/23.html","The World - Before the Temple",23
